ticket_id,event_type,timestamp,team,category,agent
TKT-1437,resolution_confirmed,2024-01-22 09:50:40.925304,Team B,Billing,Deborah Mendez
TKT-1011,resolution_confirmed,2024-01-22 09:59:44.641452,Team C,Billing,Haley Brown
TKT-1326,survey_sent,2024-01-22 10:50:57.481456,Team C,Billing,Elizabeth Brewer
TKT-1130,ticket_opened,2024-01-22 11:47:19.629807,Team C,Shipping,Ashley Davis
TKT-1365,ticket_opened,2024-01-22 11:51:35.020437,Team D,Billing,Brett Wright
TKT-1130,first_response,2024-01-22 12:41:43.825491,Team C,Shipping,Ashley Davis
TKT-1365,first_response,2024-01-22 13:27:26.215919,Team D,Billing,Brett Wright
TKT-1365,ticket_escalated,2024-01-22 14:49:53.066319,Team D,Billing,Brett Wright
TKT-1365,escalation_reviewed,2024-01-22 15:24:37.911988,Team D,Billing,Brett Wright
TKT-1206,first_response,2024-01-22 16:55:30.421342,Team C,Billing,Michael Hopkins
TKT-1197,survey_sent,2024-01-22 18:31:55.904592,Team B,Shipping,Melissa Lawrence
TKT-1171,ticket_resolved,2024-01-22 22:12:09.356452,Team B,Account,Julie Pineda DVM
TKT-1338,ticket_resolved,2024-01-22 23:42:58.902330,Team A,Shipping,Michael Hopkins
TKT-1171,resolution_confirmed,2024-01-23 01:08:26.523927,Team B,Account,Julie Pineda DVM
TKT-1338,resolution_confirmed,2024-01-23 04:55:54.510438,Team A,Shipping,Michael Hopkins
TKT-1155,survey_sent,2024-01-23 08:16:13.523632,Team C,Billing,Desiree Warner
TKT-1011,survey_sent,2024-01-23 12:01:53.566243,Team C,Billing,Haley Brown
TKT-1437,survey_sent,2024-01-23 16:38:38.256819,Team B,Billing,Deborah Mendez
TKT-1206,ticket_resolved,2024-01-23 17:44:48.951727,Team C,Billing,Michael Hopkins
TKT-1088,ticket_opened,2024-01-23 18:29:45.184427,Team A,Technical,Elizabeth Brewer
TKT-1088,first_response,2024-01-23 21:12:55.747077,Team A,Technical,Elizabeth Brewer
TKT-1206,resolution_confirmed,2024-01-23 21:14:00.884991,Team C,Billing,Michael Hopkins
TKT-1338,survey_sent,2024-01-23 22:04:45.289713,Team A,Shipping,Michael Hopkins
TKT-1130,ticket_resolved,2024-01-23 22:43:09.792878,Team C,Shipping,Ashley Davis
TKT-1365,ticket_resolved,2024-01-23 23:11:53.041311,Team D,Billing,Brett Wright
TKT-1130,survey_sent,2024-01-24 05:03:12.469520,Team C,Shipping,Ashley Davis
TKT-1365,resolution_confirmed,2024-01-24 08:44:58.293649,Team D,Billing,Brett Wright
TKT-1130,resolution_confirmed,2024-01-24 16:45:44.571398,Team C,Shipping,Ashley Davis
TKT-1240,ticket_opened,2024-01-24 20:40:19.518962,Team C,Technical,Melissa Lawrence
TKT-1088,ticket_resolved,2024-01-25 01:10:55.586409,Team A,Technical,Elizabeth Brewer
TKT-1240,first_response,2024-01-25 04:33:44.956133,Team C,Technical,Melissa Lawrence
TKT-1088,resolution_confirmed,2024-01-25 06:03:13.535251,Team A,Technical,Elizabeth Brewer
TKT-1240,ticket_escalated,2024-01-25 06:59:46.836575,Team C,Technical,Melissa Lawrence
TKT-1240,escalation_reviewed,2024-01-25 07:29:30.904530,Team C,Technical,Melissa Lawrence
TKT-1171,survey_sent,2024-01-25 09:08:10.731655,Team B,Account,Julie Pineda DVM
TKT-1088,survey_sent,2024-01-25 15:58:51.205035,Team A,Technical,Elizabeth Brewer
TKT-1365,survey_sent,2024-01-26 02:02:51.958327,Team D,Billing,Brett Wright
TKT-1209,ticket_opened,2024-01-26 08:11:56.093997,Team C,Shipping,Ashley Davis
TKT-1206,survey_sent,2024-01-26 13:26:14.025053,Team C,Billing,Michael Hopkins
TKT-1087,ticket_opened,2024-01-26 14:12:57.923581,Team A,Returns,Desiree Warner
TKT-1087,first_response,2024-01-26 15:36:05.614187,Team A,Returns,Desiree Warner
TKT-1127,ticket_opened,2024-01-26 16:42:04.177127,Team B,Returns,Melissa Lawrence
TKT-1209,first_response,2024-01-26 17:10:38.235522,Team C,Shipping,Ashley Davis
TKT-1127,first_response,2024-01-26 18:10:33.027008,Team B,Returns,Melissa Lawrence
TKT-1240,ticket_resolved,2024-01-26 18:25:51.962898,Team C,Technical,Melissa Lawrence
TKT-1209,ticket_escalated,2024-01-26 19:42:14.439813,Team C,Shipping,Ashley Davis
TKT-1209,escalation_reviewed,2024-01-26 21:12:26.728483,Team C,Shipping,Ashley Davis
TKT-1098,ticket_opened,2024-01-27 01:41:32.622549,Team B,Account,Michael Hopkins
TKT-1098,first_response,2024-01-27 03:08:55.804196,Team B,Account,Michael Hopkins
TKT-1311,ticket_opened,2024-01-27 04:31:01.776753,Team C,Account,Desiree Warner
TKT-1240,survey_sent,2024-01-27 04:52:10.778427,Team C,Technical,Melissa Lawrence
TKT-1311,first_response,2024-01-27 06:13:10.859123,Team C,Account,Desiree Warner
TKT-1311,ticket_escalated,2024-01-27 08:15:13.833075,Team C,Account,Desiree Warner
TKT-1240,resolution_confirmed,2024-01-27 09:39:13.059815,Team C,Technical,Melissa Lawrence
TKT-1311,escalation_reviewed,2024-01-27 09:59:11.630000,Team C,Account,Desiree Warner
TKT-1000,ticket_opened,2024-01-27 11:15:10.656224,Team A,Billing,Ashley Davis
TKT-1209,ticket_resolved,2024-01-27 11:37:09.122548,Team C,Shipping,Ashley Davis
TKT-1209,resolution_confirmed,2024-01-27 13:44:54.728172,Team C,Shipping,Ashley Davis
TKT-1000,first_response,2024-01-27 13:53:47.369430,Team A,Billing,Ashley Davis
TKT-1170,ticket_opened,2024-01-27 14:48:48.885180,Team A,Returns,Jonathon Stevens
TKT-1325,ticket_opened,2024-01-27 15:14:20.542089,Team A,Technical,Elizabeth Brewer
TKT-1325,first_response,2024-01-27 17:18:13.242263,Team A,Technical,Elizabeth Brewer
TKT-1170,first_response,2024-01-27 17:39:04.788634,Team A,Returns,Jonathon Stevens
TKT-1170,ticket_escalated,2024-01-27 18:23:52.247661,Team A,Returns,Jonathon Stevens
TKT-1170,escalation_reviewed,2024-01-27 19:48:19.687555,Team A,Returns,Jonathon Stevens
TKT-1000,ticket_resolved,2024-01-27 19:53:44.440113,Team A,Billing,Ashley Davis
TKT-1000,resolution_confirmed,2024-01-27 20:36:15.330043,Team A,Billing,Ashley Davis
TKT-1127,ticket_resolved,2024-01-27 20:41:58.868901,Team B,Returns,Melissa Lawrence
TKT-1127,resolution_confirmed,2024-01-28 01:55:50.757030,Team B,Returns,Melissa Lawrence
TKT-1098,ticket_resolved,2024-01-28 04:52:50.398775,Team B,Account,Michael Hopkins
TKT-1087,ticket_resolved,2024-01-28 07:05:35.742339,Team A,Returns,Desiree Warner
TKT-1087,resolution_confirmed,2024-01-28 08:37:06.136640,Team A,Returns,Desiree Warner
TKT-1127,survey_sent,2024-01-28 12:40:33.943355,Team B,Returns,Melissa Lawrence
TKT-1311,ticket_resolved,2024-01-28 13:41:11.015212,Team C,Account,Desiree Warner
TKT-1185,ticket_opened,2024-01-28 14:16:36.203915,Team C,Billing,Sabrina Ochoa
TKT-1098,resolution_confirmed,2024-01-28 14:40:50.630771,Team B,Account,Michael Hopkins
TKT-1116,ticket_opened,2024-01-28 16:16:08.084121,Team A,Billing,Haley Brown
TKT-1219,ticket_opened,2024-01-28 16:41:20.459127,Team D,Billing,Melissa Harris
TKT-1311,resolution_confirmed,2024-01-28 17:08:20.790706,Team C,Account,Desiree Warner
TKT-1116,first_response,2024-01-28 19:00:41.504432,Team A,Billing,Haley Brown
TKT-1311,survey_sent,2024-01-28 23:35:29.014644,Team C,Account,Desiree Warner
TKT-1185,first_response,2024-01-28 23:45:37.941823,Team C,Billing,Sabrina Ochoa
TKT-1209,survey_sent,2024-01-29 00:16:06.536085,Team C,Shipping,Ashley Davis
TKT-1185,ticket_reassigned,2024-01-29 03:15:46.643371,Team C,Billing,Amanda Joseph
TKT-1170,ticket_resolved,2024-01-29 03:17:02.014731,Team A,Returns,Jonathon Stevens
TKT-1369,ticket_opened,2024-01-29 03:24:08.708933,Team B,Returns,Deborah Mendez
TKT-1185,first_response,2024-01-29 03:44:43.851910,Team C,Billing,Amanda Joseph
TKT-1219,first_response,2024-01-29 03:51:43.797428,Team D,Billing,Melissa Harris
TKT-1219,ticket_escalated,2024-01-29 04:36:55.117727,Team D,Billing,Melissa Harris
TKT-1185,ticket_resolved,2024-01-29 06:08:20.358896,Team C,Billing,Sabrina Ochoa
TKT-1170,resolution_confirmed,2024-01-29 06:24:09.827840,Team A,Returns,Jonathon Stevens
TKT-1185,resolution_confirmed,2024-01-29 07:11:04.414680,Team C,Billing,Sabrina Ochoa
TKT-1219,escalation_reviewed,2024-01-29 08:09:36.806027,Team D,Billing,Melissa Harris
TKT-1369,first_response,2024-01-29 08:46:43.514164,Team B,Returns,Deborah Mendez
TKT-1325,ticket_resolved,2024-01-29 12:19:34.651818,Team A,Technical,Elizabeth Brewer
TKT-1325,resolution_confirmed,2024-01-29 12:58:32.743202,Team A,Technical,Elizabeth Brewer
TKT-1101,ticket_opened,2024-01-29 14:15:14.998965,Team D,Billing,Michael Sullivan
TKT-1185,survey_sent,2024-01-29 18:34:00.343863,Team C,Billing,Sabrina Ochoa
TKT-1101,first_response,2024-01-29 19:06:44.234024,Team D,Billing,Michael Sullivan
TKT-1170,survey_sent,2024-01-29 19:14:02.809345,Team A,Returns,Jonathon Stevens
TKT-1116,ticket_resolved,2024-01-29 19:55:16.607191,Team A,Billing,Haley Brown
TKT-1000,survey_sent,2024-01-29 20:38:50.554860,Team A,Billing,Ashley Davis
TKT-1116,resolution_confirmed,2024-01-29 22:26:56.332942,Team A,Billing,Haley Brown
TKT-1486,ticket_opened,2024-01-30 02:06:23.400208,Team A,Billing,Desiree Warner
TKT-1098,survey_sent,2024-01-30 02:59:55.210862,Team B,Account,Michael Hopkins
TKT-1486,first_response,2024-01-30 03:41:55.727241,Team A,Billing,Desiree Warner
TKT-1190,ticket_opened,2024-01-30 04:33:18.690389,Team D,Returns,Melanie Colon
TKT-1190,first_response,2024-01-30 04:50:39.874434,Team D,Returns,Melanie Colon
TKT-1325,survey_sent,2024-01-30 05:15:47.065121,Team A,Technical,Elizabeth Brewer
TKT-1116,survey_sent,2024-01-30 07:32:45.836790,Team A,Billing,Haley Brown
TKT-1087,survey_sent,2024-01-30 12:24:21.650647,Team A,Returns,Desiree Warner
TKT-1219,ticket_resolved,2024-01-30 15:04:33.307546,Team D,Billing,Melissa Harris
TKT-1219,resolution_confirmed,2024-01-30 17:25:57.979734,Team D,Billing,Melissa Harris
TKT-1101,ticket_resolved,2024-01-30 18:08:22.248939,Team D,Billing,Michael Sullivan
TKT-1101,survey_sent,2024-01-30 19:30:03.928834,Team D,Billing,Michael Sullivan
TKT-1190,ticket_resolved,2024-01-31 00:38:20.288439,Team D,Returns,Melanie Colon
TKT-1369,ticket_resolved,2024-01-31 02:14:18.419651,Team B,Returns,Deborah Mendez
TKT-1029,ticket_opened,2024-01-31 02:42:06.460983,Team A,Account,Desiree Warner
TKT-1029,first_response,2024-01-31 04:02:28.163571,Team A,Account,Desiree Warner
TKT-1190,resolution_confirmed,2024-01-31 04:05:06.049502,Team D,Returns,Melanie Colon
TKT-1369,resolution_confirmed,2024-01-31 04:38:20.154549,Team B,Returns,Deborah Mendez
TKT-1085,ticket_opened,2024-01-31 10:29:53.812094,Team A,Shipping,Julie Pineda DVM
TKT-1085,first_response,2024-01-31 13:33:00.499253,Team A,Shipping,Julie Pineda DVM
TKT-1101,resolution_confirmed,2024-01-31 16:40:09.445159,Team D,Billing,Michael Sullivan
TKT-1486,ticket_resolved,2024-01-31 19:05:19.507132,Team A,Billing,Desiree Warner
TKT-1486,survey_sent,2024-01-31 20:26:47.987678,Team A,Billing,Desiree Warner
TKT-1486,resolution_confirmed,2024-01-31 23:41:15.817828,Team A,Billing,Desiree Warner
TKT-1219,survey_sent,2024-02-01 03:14:26.477359,Team D,Billing,Melissa Harris
TKT-1190,survey_sent,2024-02-01 09:45:33.025255,Team D,Returns,Melanie Colon
TKT-1029,ticket_resolved,2024-02-01 12:59:23.126615,Team A,Account,Desiree Warner
TKT-1048,ticket_opened,2024-02-01 13:51:02.910106,Team A,Technical,John Garcia
TKT-1029,resolution_confirmed,2024-02-01 14:53:01.200920,Team A,Account,Desiree Warner
TKT-1048,first_response,2024-02-01 15:05:17.785595,Team A,Technical,John Garcia
TKT-1048,ticket_reassigned,2024-02-01 19:08:45.771208,Team A,Technical,Deborah Mendez
TKT-1048,first_response,2024-02-01 20:58:22.851684,Team A,Technical,Deborah Mendez
TKT-1085,ticket_resolved,2024-02-02 00:11:13.527289,Team A,Shipping,Julie Pineda DVM
TKT-1085,resolution_confirmed,2024-02-02 01:29:35.896280,Team A,Shipping,Julie Pineda DVM
TKT-1363,ticket_opened,2024-02-02 13:06:43.153331,Team B,Returns,Michael Hopkins
TKT-1363,first_response,2024-02-02 16:32:41.547696,Team B,Returns,Michael Hopkins
TKT-1363,ticket_reassigned,2024-02-02 20:26:28.215281,Team B,Returns,Deborah Mendez
TKT-1369,survey_sent,2024-02-02 20:27:35.065210,Team B,Returns,Deborah Mendez
TKT-1363,first_response,2024-02-02 23:12:22.251382,Team B,Returns,Deborah Mendez
TKT-1029,survey_sent,2024-02-03 01:29:50.485073,Team A,Account,Desiree Warner
TKT-1048,ticket_resolved,2024-02-03 04:46:12.635769,Team A,Technical,John Garcia
TKT-1363,ticket_resolved,2024-02-03 07:45:19.765206,Team B,Returns,Michael Hopkins
TKT-1173,ticket_opened,2024-02-03 09:40:48.600234,Team D,Technical,Jonathon Stevens
TKT-1363,resolution_confirmed,2024-02-03 10:28:15.276880,Team B,Returns,Michael Hopkins
TKT-1048,resolution_confirmed,2024-02-03 11:37:46.946085,Team A,Technical,John Garcia
TKT-1457,ticket_opened,2024-02-03 12:51:32.534782,Team C,Billing,Haley Brown
TKT-1457,first_response,2024-02-03 14:29:49.673698,Team C,Billing,Haley Brown
TKT-1421,ticket_opened,2024-02-03 16:24:32.989683,Team C,Billing,Tracy Ortega
TKT-1085,survey_sent,2024-02-03 16:27:04.303251,Team A,Shipping,Julie Pineda DVM
TKT-1421,first_response,2024-02-03 18:40:16.851053,Team C,Billing,Tracy Ortega
TKT-1457,ticket_reassigned,2024-02-03 18:47:31.514575,Team C,Billing,Desiree Warner
TKT-1173,first_response,2024-02-03 18:59:01.529904,Team D,Technical,Jonathon Stevens
TKT-1457,first_response,2024-02-03 20:08:45.632823,Team C,Billing,Desiree Warner
TKT-1173,ticket_resolved,2024-02-03 21:11:18.457079,Team D,Technical,Jonathon Stevens
TKT-1421,ticket_reassigned,2024-02-03 21:54:23.433649,Team C,Billing,Melanie Colon
TKT-1173,ticket_reassigned,2024-02-03 22:26:24.669802,Team D,Technical,Brett Wright
TKT-1173,first_response,2024-02-03 23:47:07.964883,Team D,Technical,Brett Wright
TKT-1421,first_response,2024-02-04 00:07:44.856818,Team C,Billing,Melanie Colon
TKT-1421,ticket_resolved,2024-02-04 03:02:16.852721,Team C,Billing,Tracy Ortega
TKT-1083,ticket_opened,2024-02-04 03:38:57.030553,Team D,Shipping,Elizabeth Brewer
TKT-1083,first_response,2024-02-04 04:47:13.082632,Team D,Shipping,Elizabeth Brewer
TKT-1421,resolution_confirmed,2024-02-04 07:18:55.625143,Team C,Billing,Tracy Ortega
TKT-1083,ticket_reassigned,2024-02-04 07:30:23.838953,Team D,Shipping,Michael Sullivan
TKT-1318,ticket_opened,2024-02-04 08:56:56.794373,Team C,Technical,Melissa Harris
TKT-1083,first_response,2024-02-04 09:16:08.811372,Team D,Shipping,Michael Sullivan
TKT-1173,resolution_confirmed,2024-02-04 10:00:10.098622,Team D,Technical,Jonathon Stevens
TKT-1318,first_response,2024-02-04 10:28:55.393705,Team C,Technical,Melissa Harris
TKT-1318,ticket_escalated,2024-02-04 12:49:29.454392,Team C,Technical,Melissa Harris
TKT-1318,escalation_reviewed,2024-02-04 13:39:40.692368,Team C,Technical,Melissa Harris
TKT-1173,survey_sent,2024-02-04 15:42:02.294711,Team D,Technical,Jonathon Stevens
TKT-1457,ticket_resolved,2024-02-04 17:20:04.992806,Team C,Billing,Haley Brown
TKT-1421,survey_sent,2024-02-04 20:15:37.353835,Team C,Billing,Tracy Ortega
TKT-1457,resolution_confirmed,2024-02-04 20:39:02.976891,Team C,Billing,Haley Brown
TKT-1457,survey_sent,2024-02-05 04:18:20.698348,Team C,Billing,Haley Brown
TKT-1083,ticket_resolved,2024-02-05 07:01:33.370776,Team D,Shipping,Elizabeth Brewer
TKT-1318,ticket_resolved,2024-02-05 07:54:18.235489,Team C,Technical,Melissa Harris
TKT-1083,survey_sent,2024-02-05 09:13:52.101891,Team D,Shipping,Elizabeth Brewer
TKT-1048,survey_sent,2024-02-05 09:25:51.089241,Team A,Technical,John Garcia
TKT-1415,ticket_opened,2024-02-05 11:10:34.982762,Team D,Shipping,Melissa Harris
TKT-1415,first_response,2024-02-05 12:08:27.269464,Team D,Shipping,Melissa Harris
TKT-1415,ticket_escalated,2024-02-05 13:01:58.362581,Team D,Shipping,Melissa Harris
TKT-1318,resolution_confirmed,2024-02-05 13:45:24.600500,Team C,Technical,Melissa Harris
TKT-1415,escalation_reviewed,2024-02-05 14:45:34.764174,Team D,Shipping,Melissa Harris
TKT-1083,resolution_confirmed,2024-02-05 18:56:38.299477,Team D,Shipping,Elizabeth Brewer
TKT-1318,survey_sent,2024-02-06 02:40:18.170771,Team C,Technical,Melissa Harris
TKT-1363,survey_sent,2024-02-06 07:31:17.882782,Team B,Returns,Michael Hopkins
TKT-1428,ticket_opened,2024-02-06 10:09:00.273067,Team B,Shipping,Melissa Lawrence
TKT-1415,ticket_resolved,2024-02-06 16:44:04.180897,Team D,Shipping,Melissa Harris
TKT-1415,resolution_confirmed,2024-02-06 18:50:32.678719,Team D,Shipping,Melissa Harris
TKT-1428,first_response,2024-02-06 20:11:19.637565,Team B,Shipping,Melissa Lawrence
TKT-1410,ticket_opened,2024-02-07 10:11:02.808282,Team D,Shipping,Amanda Joseph
TKT-1410,first_response,2024-02-07 10:33:22.976462,Team D,Shipping,Amanda Joseph
TKT-1410,ticket_escalated,2024-02-07 12:18:21.965176,Team D,Shipping,Amanda Joseph
TKT-1017,ticket_opened,2024-02-07 12:42:03.621461,Team C,Account,Brett Wright
TKT-1410,escalation_reviewed,2024-02-07 13:31:41.694606,Team D,Shipping,Amanda Joseph
TKT-1017,first_response,2024-02-07 13:43:36.247107,Team C,Account,Brett Wright
TKT-1410,ticket_resolved,2024-02-08 04:33:27.527132,Team D,Shipping,Amanda Joseph
TKT-1017,ticket_resolved,2024-02-08 05:31:35.763522,Team C,Account,Brett Wright
TKT-1428,ticket_resolved,2024-02-08 06:38:22.382216,Team B,Shipping,Melissa Lawrence
TKT-1428,resolution_confirmed,2024-02-08 09:10:06.027219,Team B,Shipping,Melissa Lawrence
TKT-1379,ticket_opened,2024-02-08 09:50:40.802397,Team B,Returns,Melissa Harris
TKT-1166,ticket_opened,2024-02-08 10:44:43.723983,Team C,Account,Deborah Mendez
TKT-1017,resolution_confirmed,2024-02-08 11:17:22.748731,Team C,Account,Brett Wright
TKT-1379,first_response,2024-02-08 11:56:17.173370,Team B,Returns,Melissa Harris
TKT-1166,first_response,2024-02-08 12:00:59.668373,Team C,Account,Deborah Mendez
TKT-1320,ticket_opened,2024-02-08 13:18:05.703229,Team A,Technical,Tracy Ortega
TKT-1320,first_response,2024-02-08 15:52:33.495753,Team A,Technical,Tracy Ortega
TKT-1410,resolution_confirmed,2024-02-08 16:42:36.183741,Team D,Shipping,Amanda Joseph
TKT-1415,survey_sent,2024-02-08 18:15:27.458847,Team D,Shipping,Melissa Harris
TKT-1379,ticket_resolved,2024-02-08 21:54:00.124894,Team B,Returns,Melissa Harris
TKT-1320,ticket_resolved,2024-02-09 00:48:26.715429,Team A,Technical,Tracy Ortega
TKT-1205,ticket_opened,2024-02-09 00:52:03.759594,Team B,Technical,Brett Wright
TKT-1205,first_response,2024-02-09 03:20:53.297160,Team B,Technical,Brett Wright
TKT-1166,ticket_resolved,2024-02-09 03:25:23.482275,Team C,Account,Deborah Mendez
TKT-1379,resolution_confirmed,2024-02-09 03:34:32.174427,Team B,Returns,Melissa Harris
TKT-1320,resolution_confirmed,2024-02-09 03:42:02.919346,Team A,Technical,Tracy Ortega
TKT-1109,ticket_opened,2024-02-09 03:49:14.943894,Team B,Billing,Amanda Joseph
TKT-1428,survey_sent,2024-02-09 05:12:53.012703,Team B,Shipping,Melissa Lawrence
TKT-1109,first_response,2024-02-09 05:14:52.105710,Team B,Billing,Amanda Joseph
TKT-1205,ticket_reassigned,2024-02-09 06:41:33.407192,Team B,Technical,Melanie Colon
TKT-1109,ticket_reassigned,2024-02-09 06:51:41.615263,Team B,Billing,Alex Harris
TKT-1166,resolution_confirmed,2024-02-09 07:21:36.866560,Team C,Account,Deborah Mendez
TKT-1109,first_response,2024-02-09 08:03:36.698077,Team B,Billing,Alex Harris
TKT-1166,survey_sent,2024-02-09 09:45:23.486580,Team C,Account,Deborah Mendez
TKT-1205,first_response,2024-02-09 10:36:42.052835,Team B,Technical,Melanie Colon
TKT-1341,ticket_opened,2024-02-09 12:27:24.692495,Team A,Billing,Melissa Harris
TKT-1341,first_response,2024-02-09 13:19:33.422471,Team A,Billing,Melissa Harris
TKT-1379,survey_sent,2024-02-09 17:18:30.581847,Team B,Returns,Melissa Harris
TKT-1440,ticket_opened,2024-02-10 04:01:25.742134,Team C,Technical,Michael Sullivan
TKT-1017,survey_sent,2024-02-10 04:03:57.673949,Team C,Account,Brett Wright
TKT-1440,first_response,2024-02-10 04:39:33.325756,Team C,Technical,Michael Sullivan
TKT-1410,survey_sent,2024-02-10 06:28:37.201473,Team D,Shipping,Amanda Joseph
TKT-1440,ticket_escalated,2024-02-10 06:53:41.523887,Team C,Technical,Michael Sullivan
TKT-1440,escalation_reviewed,2024-02-10 07:37:16.973933,Team C,Technical,Michael Sullivan
TKT-1258,ticket_opened,2024-02-10 13:42:16.459939,Team A,Shipping,Alex Harris
TKT-1258,first_response,2024-02-10 15:35:35.571580,Team A,Shipping,Alex Harris
TKT-1109,ticket_resolved,2024-02-10 18:20:58.894240,Team B,Billing,Amanda Joseph
TKT-1258,ticket_reassigned,2024-02-10 19:32:17.052177,Team A,Shipping,Robert Moore
TKT-1258,first_response,2024-02-10 21:55:37.384073,Team A,Shipping,Robert Moore
TKT-1109,resolution_confirmed,2024-02-10 22:33:21.283255,Team B,Billing,Amanda Joseph
TKT-1205,ticket_resolved,2024-02-10 22:51:46.648328,Team B,Technical,Brett Wright
TKT-1205,resolution_confirmed,2024-02-11 00:15:52.195363,Team B,Technical,Brett Wright
TKT-1341,ticket_resolved,2024-02-11 02:43:52.644437,Team A,Billing,Melissa Harris
TKT-1434,ticket_opened,2024-02-11 04:16:00.816150,Team A,Billing,John Garcia
TKT-1341,resolution_confirmed,2024-02-11 05:40:45.497710,Team A,Billing,Melissa Harris
TKT-1434,first_response,2024-02-11 06:35:55.312097,Team A,Billing,John Garcia
